Review,Rating,Product_Name,Product_ID,Sentiment_Score,Sentiment
looking compact phone good camera decent performance stock android without advertisement phone  display really impressive    been thin design eye pleading vegan leather comfortable hold battery backup actually good expecting worse got special operation team hour moderate usage refresh rate auto camera really good price range  telephone addicted using video come really good better shaking user interface experience really good advertisement bloatwares also many motorola feature phone always display present even edge ultra turn second like mirage phone thanks  display con camera application little bit jerk need optimization motorola like complete useless skin tone bit reddish light low fixed scam work fine lag gaming call of duty support frames per second better drain fast like hour recommend gaming casual gaming fine best phone  type phone,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9891,Positive
product best quality budget phone motorola user interface nice screen sharp audio good camera good except software glitch  camera shift  main camera dedicated one except rest excellent device,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9612,Positive
delivered within hour perfect size easy comfortable hold cover supplied good risk mobile getting damaged dropped excellent performance fast sharp colour sharp snap even low light battery capacity low charge may go full day even moderate use,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.8519,Positive
day i  using anyone late colour everything good promised motorola great job motorola worth buying adding camera sample checkout,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.886,Positive
feel really premium quality good price point along year update camera quite good offer  optical zoom touch finish feel premium,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7451,Positive
outstanding performance design excellent,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.8271,Positive
phone excellent price segment believe you will not regret decision buying aesthetic beauty compact factor   display outstanding tactics give clear edge phone price segment battery decent one heavy user but good daily usage,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9112,Positive
amazing product motorola though since first generation motorola rarr day using motorola phone seen transition heavy user game user liked phone much better available market  come half price,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.8591,Positive
total worth option middle range wide utility phone,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.2263,Positive
good camera good mobile price rounder phone,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7003,Positive
great compact phone suitable people like compact phone light weight with decent camera overall premium phone good display stock android experience screen fingerprint work okay not fast,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.886,Positive
one best device motorola done good job clean user interface fast smooth also yes bug camera hope motorola resolve,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9517,Positive
valuable,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.4767,Positive
phone waiting flagship practical daily use phone loved form factor,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.6486,Positive
excellent device purchased first one hour sale thanks flipkart,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.765,Positive
amazing product price compact phone light weight good specification,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7717,Positive
excellent,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.5719,Positive
compact phone smooth performance okay camera close stock user interface experience excellent display slight heating charging normal  charger take around hour full charge battery backup better cannot go full day mediumpower user even though  display,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.8176,Positive
rounder phone segment,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.0,Neutral
best phone clean pixel like user interface best design light weight feel wonderful best best  display high dynamic range support best capturing photo work motorola artificial intelligence fast charging decent battery life low heating issue even come  wireless charging performance quite good light user phone made gamer,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9908,Positive
happy,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.5719,Positive
phone tends heat daily usage typical characteristic mediated processor phone hard case included box soft case would better option display look crisp camera decent performance taking photo could improved software perspective migrated old phone one apps got installed got missed installing logging apps,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.5267,Positive
large small good device general purpose love device,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7964,Positive
using week write review one word fabulous device meet need good network connectivity great camera smooth performance also motorola promised provide five year software update still get anything side moderate user playing game device battery last day easily,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9442,Positive
first thing handy good camera clarity  charge complete huge storage compact smartphone fantastic like smartphone,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9186,Positive
overall good handy phone display super battery working day,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7783,Positive
everything fine display camera performance battery go,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.2023,Positive
lovely phone,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.5859,Positive
size phone satisfied over good loved,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.8625,Positive
great phone feature loaded phone price range awesome phone love,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9246,Positive
motorola edge neo impress premium design vibrant inch old display delivering stunning visuals smooth scrolling camera system capture detailed photo particularly well it condition making great choice photography enthusiast solid performance powered capable hardware handle multitasking gaming effectively battery life recommendable easily lasting throughout day overall edge neo wellrounded smartphone offer excellent value mirage segment,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9841,Positive
camera skin tone improve   best phone hi,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.7964,Positive
good,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.4404,Positive
overall good phone battery performance low compared poco   phone price segment,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.2023,Positive
nice camera,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.4215,Positive
great phone using day thought phone display gorgeous display adequate brightness camera good quality camera take excellent portrait shot battery decent battery last day design sleek compact stylish performance good non gaming user did not experience lag far additional thing like charger box plastic case wireless charging support  year  update make worth phone buy would recommend phone others,5,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9845,Positive
good product motorola,3,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.4404,Positive
compact great hand feel great display hello motorola user interface sleek also feature packed,4,"MOTOROLA Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",4,0.9081,Positive
feel really premium quality good price point along year update camera quite good offer  optical zoom touch finish feel premium charging speed really fast watt charger motorola gesture big plus like iphone android offering year update must buy looking rounder phone,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.8328,Positive
recently purchased motorola edge neo exceeded expectation sleek design vibrant display make stunning visual experience performance incredibly smooth handling apps game effortlessly camera quality fantastic capturing sharp vivid photo even low light battery life impressive lasting full day heavy use also love clean android experience without bloatware overall phone offer amazing value price highly recommend,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.9792,Positive
rounder phone wish battery fine phone perfect camera usable great like brand giving useless camera sometimes feel photo saturated awesome display smart connect feature damn useful great back cover good quality leather smelling nice sweet chose phone edge edge fusion flat display short need good phone better software clean android like feature going play many game good camera good display afterall compact phone best choice segment,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.995,Positive
good phone,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.4404,Positive
display amazing phone compact battery atleast  otherwise everything great,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.836,Positive
good product motorola nice work,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.6908,Positive
ditched decision buying edge fusion last minute went wonderful phone performance good one routine task extreme gaming though issue playing pubg  design look color great display small light form factor camera  motorola artificial intelligence especially artificial intelligence generated wallpaper performance heating con small battery audio jack also confused poinciana late color trust late good real glad did not make wrong choice,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.9802,Positive
write review day usage till phone heating lot face little trouble finding display tempered glass phone short new overall good transferring speed data us seems little slow feel anything day day usage overall good phone check next edit day usage,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.5256,Positive
mobile outstanding price range battery drain issue,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.6124,Positive
ordered  september delivered  camera performance good size weight fabulous screen quality excellent battery drawing quite faster,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.875,Positive
review based experience motorola edge neo review solid performer rating i have spent hour motorola edge neo initial impression  decent design phone look sleek premium comfortable grip impressive camera camera performance impressive capturing crisp detailed photo smooth performance device handle everyday task seamlessly noticeable lag featurepacked come wireless fidelity bluetooth modern connectivity option con battery life battery drain relatively fast hour moderate use wireless fidelity call general usage saw battery drop exceptional feature solid device lack standout feature differentiate competitor verdict motorola edge neo reliable smartphone good performance camera quality design however battery life could better you are looking device check box without breaking bank might good option recommendation prioritize battery life consider exploring option however you are willing compromise battery life wellrounded device motorola edge neo worth considering rating breakdown design camera performance battery life value money,5,"MOTOROLA Edge 50 Neo (PANTONE Latte, 256 GB)",5,0.9628,Positive
